,,Phylum:,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Chordata,Chordata,Cnidaria,Cnidaria,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Mollusca,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nemertea,Nemertea,Nemertea,Nemertea,Phoronida,Platyhelminthes,Platyhelminthes,Platyhelminthes,Platyhelminthes,Platyhelminthes,Platyhelminthes,Platyhelminthes
D24-L,2010,December,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,9.615384615,0,24.03846154,0,0,48.07692308,0,0,0,0,0,0,0,0,0,0,0,139.4230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.46153846,57.69230769,0,0,0,0,0,0,0,105.7692308,14.42307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,4.807692308,9.615384615,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,48.07692308,4.807692308,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,January,0,0,0,0,0,48.07692308,0,0,0,0,0,0,4.807692308,0,0,0,0,4.807692308,0,0,0,0,0,0,9.615384615,4.807692308,0,110.5769231,0,0,0,0,0,0,0,0,4.807692308,72.11538462,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.4230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.8461538,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.69230769,0,0,0,4.807692308,0,0,0,0,0,0
D28A-L,2010,February,14.42307692,0,0,0,0,57.69230769,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.11538462,225.9615385,0,307.6923077,0,52.88461538,9.615384615,0,288.4615385,0,0,0,543.2692308,100.9615385,0,0,0,0,0,0,682.6923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.84615385,0,0,0,0,0,0,0,43.26923077,1576.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.46153846,0,0,0,0,0,0,0,0,134.6153846,48.07692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,11831.73077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.5,0,0,0,0,562.5,0,0,0,0,0,0,0,0,0,0,4.807692308,4.807692308,0,0,0,2605.769231,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,38.46153846,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,March,0,0,0,0,0,225.9615385,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,4.807692308,0,0,0,0,4.807692308,4.807692308,0,100.9615385,0,14.42307692,0,0,0,0,0,0,0,269.2307692,0,0,0,0,0,0,442.3076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,14.42307692,105.7692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.84615385,0,0,0,0,0,0,0,0,14.42307692,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.5384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.4615385,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,April,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.84615385,19.23076923,4.807692308,432.6923077,0,0,0,0,19.23076923,19.23076923,0,0,0,250,0,0,0,0,0,0,735.5769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.3076923,0,0,0,0,0,0,0,67.30769231,206.7307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,57.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067.307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524.038462,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.8076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,May,4.807692308,0,0,0,0,1240.384615,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23076923,67.30769231,38.46153846,0,0,504.8076923,0,519.2307692,0,0,28.84615385,0,0,0,19.23076923,153.8461538,0,0,0,0,0,0,2326.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.8846154,0,0,0,0,0,0,0,19.23076923,177.8846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0384615,129.8076923,0,0,0,0,0,0,0,52.88461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.34615385,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.269231,0,0,0,14.42307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.6153846,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,June,0,0,0,0,0,288.4615385,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,48.07692308,52.88461538,0,240.3846154,0,129.8076923,0,0,4.807692308,0,0,0,57.69230769,134.6153846,0,0,0,0,0,0,1384.615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.07692308,0,0,0,0,0,0,0,33.65384615,384.6153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.8846154,240.3846154,0,0,0,0,0,0,0,692.3076923,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.6923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.26923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.5769231,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.6153846,0,0,0,0,0,0,0,0,19.23076923,4.807692308,0,0,0,0,0,48.07692308,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,July,9.615384615,0,4.807692308,0,0,399.0384615,19.23076923,0,0,0,0,0,9.615384615,0,0,0,0,0,0,4.807692308,0,0,0,19.23076923,134.6153846,163.4615385,0,576.9230769,0,274.0384615,0,0,86.53846154,0,0,0,48.07692308,105.7692308,0,0,0,0,0,0,2240.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.6153846,0,0,0,0,0,0,0,105.7692308,1004.807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341.346154,317.3076923,0,0,0,0,0,0,0,3591.346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.4230769,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.0384615,0,0,0,48.07692308,57.69230769,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,19.23076923,0,0,0,0,0,0,0,24.03846154,0,38.46153846,0,0,0,0,0,235.5769231,0,0,0,57.69230769,0,0,0,0,0,0
D28A-L,2010,August,9.615384615,0,0,4.807692308,0,0,0,0,0,9.615384615,0,0,129.8076923,0,0,0,0,0,0,0,4.807692308,0,0,19.23076923,375,110.5769231,4.807692308,711.5384615,0,697.1153846,19.23076923,0,673.0769231,0,0,0,57.69230769,9.615384615,0,0,0,0,0,0,942.3076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42307692,4.807692308,0,0,0,0,0,0,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,28.84615385,0,0,0,0,0,0,0,9.615384615,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42307692,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.3076923,0,0,0,81.73076923,317.3076923,0,0,0,0,0,0,0,0,0,4.807692308,9.615384615,4.807692308,0,0,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65384615,0,0,0,14.42307692,0,0,0,0,0,0
D28A-L,2010,September,0,0,0,0,0,923.0769231,0,0,0,0,0,0,115.3846154,0,0,0,0,0,0,19.23076923,0,0,0,24.03846154,19.23076923,0,0,355.7692308,0,778.8461538,0,0,33.65384615,4.807692308,0,0,86.53846154,139.4230769,0,0,0,0,0,0,2538.461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.7692308,0,0,0,0,0,0,0,43.26923077,615.3846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03846154,24.03846154,0,0,0,0,0,0,0,96.15384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.88461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4870.192308,0,0,0,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.92307692,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,168.2692308,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,October,9.615384615,0,0,0,0,4.807692308,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,9.615384615,187.5,100.9615385,0,216.3461538,4.807692308,100.9615385,14.42307692,0,1250,4.807692308,0,0,62.5,33.65384615,0,0,0,0,0,0,548.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.46153846,0,0,0,0,0,0,0,0,81.73076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,76.92307692,0,0,0,0,0,0,0,0,326.9230769,57.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,4.807692308,0,1668.269231,0,0,0,0,0,0,0,52.88461538,4.807692308,38.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03846154,370.1923077,0,0,0,0,0,0,0,28.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.5384615,0,0,0,28.84615385,1168.269231,0,0,0,0,0,0,0,0,0,0,4.807692308,4.807692308,0,0,0,158.6538462,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,76.92307692,0,0,0,76.92307692,0,0,0,0,0,0
D28A-L,2010,November,57.69230769,4.807692308,0,0,0,120.1923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,528.8461538,0,230.7692308,0,0,96.15384615,0,0,0,500,4.807692308,0,0,0,0,0,0,1980.769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,9.615384615,28.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,19.23076923,447.1153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.88461538,0,0,0,0,1322.115385,0,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,480.7692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.26923077,0,0,0,0,0,0,0,0,0,0
D28A-L,2010,December,33.65384615,0,4.807692308,4.807692308,0,105.7692308,43.26923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65384615,4.807692308,0,0,158.6538462,0,211.5384615,0,0,250,0,0,0,375,28.84615385,0,0,0,0,0,0,225.9615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42307692,0,0,0,0,0,0,0,14.42307692,225.9615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,418.2692308,0,0,0,0,0,0,14.42307692,0,475.9615385,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,57.69230769,0,57.69230769,0,2812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42307692,57.69230769,0,0,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.115385,0,0,0,52.88461538,1360.576923,0,0,0,0,0,0,0,153.8461538,0,33.65384615,110.5769231,19.23076923,0,0,0,495.1923077,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D41A-C,2010,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,24.03846154,4.807692308,0,0,0,0,0,0,0,0,0,0,43.26923077,0,0,0,0,0,4.807692308,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,6711.538462,0,0,0,9.615384615,0,0,0,0,9.615384615,168.2692308,125,0,0,0,0,0,0,0,0,0,0,0,0,0,100.9615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.69230769,0,0,0,0,0,0,14.42307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,4.807692308,76.92307692,0,4.807692308,0,0,0,0,0
D41A-C,2010,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,105.7692308,0,0,0,0,0,14.42307692,9.615384615,0,0,0,0,0,0,0,38.46153846,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4163.461538,0,0,0,0,0,0,0,0,9.615384615,33.65384615,81.73076923,0,0,0,0,0,0,0,0,0,0,0,0,0,533.6538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.88461538,0,0,0,0,0,0,0
D41A-C,2010,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,24.03846154,0,0,0,0,0,0,0,52.88461538,9.615384615,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,7288.461538,0,0,0,14.42307692,0,0,0,0,9.615384615,4.807692308,125,0,0,0,0,0,0,0,0,0,0,0,0,0,822.1153846,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65384615,0,0,0,0,0,0,14.42307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42307692,0,0,0,0,0,0,0
D41A-C,2010,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,28.84615385,0,0,0,0,0,0,0,38.46153846,9.615384615,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,2245.192308,206.7307692,0,0,0,0,0,0,0,4.807692308,4.807692308,96.15384615,0,0,0,0,0,0,0,0,0,0,14.42307692,0,0,3062.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.4615385,4.807692308,4.807692308,0,0,0,4.807692308,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65384615,0,0,0,0,0,0,0
D41A-C,2010,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,4.807692308,4.807692308,0,0,0,0,0,0,0,48.07692308,14.42307692,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,43.26923077,0,0,0,0,43.26923077,0,0,0,0,0,0,0,0,0,4865.384615,201.9230769,0,0,67.30769231,0,0,0,0,19.23076923,0,548.0769231,0,4.807692308,0,0,0,0,0,0,0,0,9.615384615,0,0,9024.038462,4.807692308,0,0,4.807692308,4.807692308,0,0,0,0,0,0,0,0,4.807692308,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182.692308,4.807692308,4.807692308,0,0,0,14.42307692,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D41A-C,2010,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42307692,0,0,0,0,0,0,4.807692308,38.46153846,0,0,0,0,0,0,0,62.5,0,0,0,4.807692308,0,0,0,24.03846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.84615385,52.88461538,0,0,0,0,0,0,0,0,0,5389.423077,28.84615385,0,0,110.5769231,0,0,0,0,43.26923077,0,57.69230769,0,0,0,0,0,0,0,0,0,0,43.26923077,0,0,365.3846154,0,0,0,0,9.615384615,0,0,0,0,0,0,0,0,4.807692308,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288.461538,14.42307692,19.23076923,0,0,0,4.807692308,0,28.84615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.615384615,0,0,0,0,0,0,0
